gamma,state,value,sample_std,stderr,ci_lower_95,ci_upper_95,rank_within_gamma,num_time_steps,num_trajectories,method
0.7000000000000001,Home,4.256298814564143,1.654964943089268,0.1654964943089268,3.931925685718647,4.58067194340964,3,50,100,monte_carlo
0.7000000000000001,Chat,2.9813665317735816,3.3191223646072534,0.3319122364607253,2.33081854831056,3.6319145152366032,4,50,100,monte_carlo
0.75,Computer,8.128479906219756,4.050358433035303,0.40503584330353026,7.334609653344836,8.922350159094675,1,50,100,monte_carlo
0.75,Coffee,5.869443875044564,3.434776450232867,0.3434776450232867,5.196227690798922,6.542660059290206,2,50,100,monte_carlo
0.75,Home,5.16077590736443,1.7644340462233512,0.17644340462233513,4.814946834304653,5.506604980424207,3,50,100,monte_carlo
0.75,Chat,4.965608092911158,3.962035732198544,0.39620357321985444,4.1890490894002435,5.742167096422073,4,50,100,monte_carlo
0.8,Computer,9.218662949685399,4.695243017099281,0.4695243017099281,8.29839531833394,10.138930581036858,1,50,100,monte_carlo
0.8,Coffee,7.433580381794934,3.7706682528731412,0.3770668252873141,6.694529404231798,8.17263135935807,2,50,100,monte_carlo
0.8,Chat,6.255746464221302,4.312101613235583,0.4312101613235583,5.410574548027127,7.100918380415476,3,50,100,monte_carlo
0.8,Home,6.051657507260476,2.1414176396139166,0.21414176396139167,5.6319396498961485,6.471375364624803,4,50,100,monte_carlo
0.8500000000000001,Computer,11.861546297486168,6.03678684827107,0.603678684827107,10.678336075225038,13.044756519747297,1,50,100,monte_carlo
0.8500000000000001,Coffee,9.612312628734033,3.8749696825143154,0.38749696825143154,8.852818570961228,10.371806686506838,2,50,100,monte_carlo
0.8500000000000001,Home,9.374892960324784,3.366466511399222,0.3366466511399222,8.715065524090537,10.034720396559031,3,50,100,monte_carlo
0.8500000000000001,Chat,9.066775128325894,4.764749564969679,0.4764749564969679,8.132884213591836,10.000666043059951,4,50,100,monte_carlo
0.9,Computer,15.119273617491759,6.257130382307189,0.6257130382307189,13.89287606255955,16.34567117242397,1,50,100,monte_carlo
0.9,Coffee,15.085097608171916,6.621762303492324,0.6621762303492325,13.78723219668742,16.38296301965641,2,50,100,monte_carlo
0.9,Home,14.475960978537493,5.339865606799316,0.5339865606799317,13.429347319604828,15.522574637470159,3,50,100,monte_carlo
0.9,Chat,13.351676914794966,5.670366852587428,0.5670366852587427,12.240285011687831,14.463068817902101,4,50,100,monte_carlo
0.9500000000000001,Computer,29.76689278544883,8.441144257324634,0.8441144257324634,28.112428511013203,31.42135705988446,1,50,100,monte_carlo
0.9500000000000001,Coffee,28.69178654003765,8.583460483084671,0.8583460483084672,27.009428285353057,30.374144794722245,2,50,100,monte_carlo
